Date,VIX,AAA,BBB,VIX_lag,AAA_lag,BBB_lag
2022-03-14,3.4585224626901017,1.1118575154181303,1.3812818192963463,3.4258899942525267,1.0681530811834012,1.3480731482996928
2022-03-15,3.3955145959690323,1.1151415906193203,1.3887912413184778,3.4585224626901017,1.1118575154181303,1.3812818192963463
2022-03-16,3.2835393410545883,1.1019400787607843,1.3862943611198906,3.3955145959690323,1.1151415906193203,1.3887912413184778
2022-03-17,3.2453229978551543,1.085189268335969,1.366091653802371,3.2835393410545883,1.1019400787607843,1.3862943611198906
2022-03-18,3.1726224755092383,1.0715836162801904,1.3532545070416904,3.2453229978551543,1.085189268335969,1.366091653802371
2022-03-21,3.158276231920975,1.0986122886681098,1.3837912309017721,3.1726224755092383,1.0715836162801904,1.3532545070416904
2022-03-22,3.1328821349818528,1.1118575154181303,1.3912819026309295,3.158276231920975,1.0986122886681098,1.3837912309017721
2022-03-23,3.159974704000404,1.0986122886681098,1.3787660946990992,3.1328821349818528,1.1118575154181303,1.3912819026309295
2022-03-24,3.075928819068985,1.1118575154181303,1.3862943611198906,3.159974704000404,1.0986122886681098,1.3787660946990992
2022-03-25,3.035433614742034,1.1474024528375417,1.415853163361435,3.075928819068985,1.1118575154181303,1.3862943611198906
2022-03-28,2.9770589655357758,1.144222799920162,1.4134230285081433,3.035433614742034,1.1474024528375417,1.415853163361435
2022-03-29,2.939161901882013,1.1216775615991057,1.3912819026309295,2.9770589655357758,1.144222799920162,1.4134230285081433
2022-03-30,2.9616582892733203,1.1052568313867783,1.3787660946990992,2.939161901882013,1.1216775615991057,1.3912819026309295
2022-03-31,3.0233474146113988,1.1019400787607843,1.358409157630355,2.9616582892733203,1.1052568313867783,1.3787660946990992
2022-04-01,2.9770589655357758,1.1151415906193203,1.3686394258811698,3.0233474146113988,1.1019400787607843,1.358409157630355
2022-04-04,2.921547358930808,1.1151415906193203,1.3686394258811698,2.9770589655357758,1.1151415906193203,1.3686394258811698
2022-04-05,3.045950022365369,1.1474024528375417,1.3937663759585917,2.921547358930808,1.1151415906193203,1.3686394258811698
2022-04-06,3.0955776257847805,1.1662709371419244,1.4060969884160703,3.045950022365369,1.1474024528375417,1.3937663759585917
2022-04-07,3.070375781146533,1.172482137234565,1.410986973710262,3.0955776257847805,1.1662709371419244,1.4060969884160703
2022-04-08,3.0521125997789507,1.1969481893889715,1.430311246536665,3.070375781146533,1.172482137234565,1.410986973710262
2022-04-11,3.1933529020742664,1.2178757094949273,1.4469189829363254,3.0521125997789507,1.1969481893889715,1.430311246536665
2022-04-12,3.1888289129504397,1.205970806988609,1.43746264769429,3.1933529020742664,1.2178757094949273,1.4469189829363254
